"condition","node","step","level"
"Th1","CGC",111,1
"Th1","CGC",112,1
"Th1","CGC",113,1
"Th1","CGC",114,1
"Th1","CGC",115,1
"Th1","CGC",116,1
"Th1","CGC",117,1
"Th1","CGC",118,1
"Th1","CGC",119,1
"Th1","CGC",120,1
"Th1","CGC",121,1
"Th1","CGC",122,1
"Th1","CGC",123,1
"Th1","CGC",124,1
"Th1","CGC",125,1
"Th1","CGC",126,1
"Th1","CGC",127,1
"Th1","CGC",128,1
"Th1","CGC",129,1
"Th1","CGC",130,1
"Th1","CGC",131,1
"Th1","CGC",132,1
"Th1","CGC",133,1
"Th1","CGC",134,1
"Th1","CGC",135,1
"Th1","CGC",136,1
"Th1","CGC",137,1
"Th1","CGC",138,1
"Th1","CGC",139,1
"Th1","CGC",140,1
"Th1","CGC",141,1
"Th1","CGC",142,1
"Th1","CGC",143,1
"Th1","CGC",144,1
"Th1","CGC",145,1
"Th1","CGC",146,1
"Th1","CGC",147,1
"Th1","CGC",148,1
"Th1","CGC",149,1
"Th1","CGC",150,1
"Th1","CGC",151,1
"Th1","CGC",152,1
"Th1","CGC",153,1
"Th1","CGC",154,1
"Th1","CGC",155,1
"Th1","CGC",156,1
"Th1","CGC",157,1
"Th1","CGC",158,1
"Th1","CGC",159,1
"Th1","CGC",160,1
"Th1","CGC",161,1
"Th1","CGC",162,1
"Th1","CGC",163,1
"Th1","CGC",164,1
"Th1","CGC",165,1
"Th1","CGC",166,1
"Th1","CGC",167,1
"Th1","CGC",168,1
"Th1","CGC",169,1
"Th1","CGC",170,1
"Th1","CGC",171,1
"Th1","CGC",172,1
"Th1","CGC",173,1
"Th1","CGC",174,1
"Th1","CGC",175,1
"Th1","CGC",176,1
"Th1","CGC",177,1
"Th1","CGC",178,1
"Th1","CGC",179,1
"Th1","CGC",180,1
"Th1","CGC",181,1
"Th1","CGC",182,1
"Th1","CGC",183,1
"Th1","CGC",184,1
"Th1","CGC",185,1
"Th1","CGC",186,1
"Th1","CGC",187,1
"Th1","CGC",188,1
"Th1","CGC",189,1
"Th1","CGC",190,1
"Th1","CGC",191,1
"Th1","CGC",192,1
"Th1","CGC",193,1
"Th1","CGC",194,1
"Th1","CGC",195,1
"Th1","CGC",196,1
"Th1","CGC",197,1
"Th1","CGC",198,1
"Th1","CGC",199,1
"Th1","CGC",200,1
"Th1","IL21R",0,0
"Th1","IL21R",1,0
"Th1","IL21R",2,0
"Th1","IL21R",3,0
"Th1","IL21R",4,0
"Th1","IL21R",5,0
"Th1","IL21R",6,0
"Th1","IL21R",7,0
"Th1","IL21R",8,0
"Th1","IL21R",9,0
"Th1","IL21R",10,0
"Th1","IL21R",11,0
"Th1","IL21R",12,0
"Th1","IL21R",13,0
"Th1","IL21R",14,0
"Th1","IL21R",15,0
"Th1","IL21R",16,0
"Th1","IL21R",17,0
"Th1","IL21R",18,0
"Th1","IL21R",19,0
"Th1","IL21R",20,0
"Th1","IL21R",21,0
"Th1","IL21R",22,0
"Th1","IL21R",23,0
"Th1","IL21R",24,0
"Th1","IL21R",25,0
"Th1","IL21R",26,0
"Th1","IL21R",27,0
"Th1","IL21R",28,0
"Th1","IL21R",29,0
"Th1","IL21R",30,0
"Th1","IL21R",31,0
"Th1","IL21R",32,0
"Th1","IL21R",33,0
"Th1","IL21R",34,0
"Th1","IL21R",35,0
"Th1","IL21R",36,0
"Th1","IL21R",37,0
"Th1","IL21R",38,0
"Th1","IL21R",39,0
"Th1","IL21R",40,0
"Th1","IL21R",41,0
"Th1","IL21R",42,0
"Th1","IL21R",43,0
"Th1","IL21R",44,0
"Th1","IL21R",45,0
"Th1","IL21R",46,0
"Th1","IL21R",47,0
"Th1","IL21R",48,0
"Th1","IL21R",49,0
"Th1","IL21R",50,0
"Th1","IL21R",51,0
"Th1","IL21R",52,0
"Th1","IL21R",53,0
"Th1","IL21R",54,0
"Th1","IL21R",55,0
"Th1","IL21R",56,0
"Th1","IL21R",57,0
"Th1","IL21R",58,0
"Th1","IL21R",59,0
"Th1","IL21R",60,0
"Th1","IL21R",61,0
"Th1","IL21R",62,0
"Th1","IL21R",63,0
"Th1","IL21R",64,0
"Th1","IL21R",65,0
"Th1","IL21R",66,0
"Th1","IL21R",67,0
"Th1","IL21R",68,0
"Th1","IL21R",69,0
"Th1","IL21R",70,0
"Th1","IL21R",71,0
"Th1","IL21R",72,0
"Th1","IL21R",73,0
"Th1","IL21R",74,0
"Th1","IL21R",75,0
"Th1","IL21R",76,0
"Th1","IL21R",77,0
"Th1","IL21R",78,0
"Th1","IL21R",79,0
"Th1","IL21R",80,0
"Th1","IL21R",81,0
"Th1","IL21R",82,0
"Th1","IL21R",83,0
"Th1","IL21R",84,0
"Th1","IL21R",85,0
"Th1","IL21R",86,0
"Th1","IL21R",87,0
"Th1","IL21R",88,0
"Th1","IL21R",89,0
"Th1","IL21R",90,0
"Th1","IL21R",91,0
"Th1","IL21R",92,0
"Th1","IL21R",93,0
"Th1","IL21R",94,0
"Th1","IL21R",95,0
"Th1","IL21R",96,0
"Th1","IL21R",97,0
"Th1","IL21R",98,0
"Th1","IL21R",99,0
"Th1","IL21R",100,0
"Th1","IL21R",101,0
"Th1","IL21R",102,0
"Th1","IL21R",103,0
"Th1","IL21R",104,0
"Th1","IL21R",105,0
"Th1","IL21R",106,0
"Th1","IL21R",107,0
"Th1","IL21R",108,0
"Th1","IL21R",109,0
"Th1","IL21R",110,0
"Th1","IL21R",111,0
"Th1","IL21R",112,0
"Th1","IL21R",113,0
"Th1","IL21R",114,0
"Th1","IL21R",115,0
"Th1","IL21R",116,0
"Th1","IL21R",117,0
"Th1","IL21R",118,0
"Th1","IL21R",119,0
"Th1","IL21R",120,0
"Th1","IL21R",121,0
"Th1","IL21R",122,0
"Th1","IL21R",123,0
"Th1","IL21R",124,0
"Th1","IL21R",125,0
"Th1","IL21R",126,0
"Th1","IL21R",127,0
"Th1","IL21R",128,0
"Th1","IL21R",129,0
"Th1","IL21R",130,0
"Th1","IL21R",131,0
"Th1","IL21R",132,0
"Th1","IL21R",133,0
"Th1","IL21R",134,0
"Th1","IL21R",135,0
"Th1","IL21R",136,0
"Th1","IL21R",137,0
"Th1","IL21R",138,0
"Th1","IL21R",139,0
"Th1","IL21R",140,0
"Th1","IL21R",141,0
"Th1","IL21R",142,0
"Th1","IL21R",143,0
"Th1","IL21R",144,0
"Th1","IL21R",145,0
"Th1","IL21R",146,0
"Th1","IL21R",147,0
"Th1","IL21R",148,0
"Th1","IL21R",149,0
"Th1","IL21R",150,0
"Th1","IL21R",151,0
"Th1","IL21R",152,0
"Th1","IL21R",153,0
"Th1","IL21R",154,0
"Th1","IL21R",155,0
"Th1","IL21R",156,0
"Th1","IL21R",157,0
"Th1","IL21R",158,0
"Th1","IL21R",159,0
"Th1","IL21R",160,0
"Th1","IL21R",161,0
"Th1","IL21R",162,0
"Th1","IL21R",163,0
"Th1","IL21R",164,0
"Th1","IL21R",165,0
"Th1","IL21R",166,0
"Th1","IL21R",167,0
"Th1","IL21R",168,0
"Th1","IL21R",169,0
"Th1","IL21R",170,0
"Th1","IL21R",171,0
"Th1","IL21R",172,0
"Th1","IL21R",173,0
"Th1","IL21R",174,0
"Th1","IL21R",175,0
"Th1","IL21R",176,0
"Th1","IL21R",177,0
"Th1","IL21R",178,0
"Th1","IL21R",179,0
"Th1","IL21R",180,0
"Th1","IL21R",181,0
"Th1","IL21R",182,0
"Th1","IL21R",183,0
"Th1","IL21R",184,0
"Th1","IL21R",185,0
"Th1","IL21R",186,0
"Th1","IL21R",187,0
"Th1","IL21R",188,0
"Th1","IL21R",189,0
"Th1","IL21R",190,0
"Th1","IL21R",191,0
"Th1","IL21R",192,0
"Th1","IL21R",193,0
"Th1","IL21R",194,0
"Th1","IL21R",195,0
"Th1","IL21R",196,0
"Th1","IL21R",197,0
"Th1","IL21R",198,0
"Th1","IL21R",199,0
"Th1","IL21R",200,0
"Th1","TNFR",0,0
"Th1","TNFR",1,0
"Th1","TNFR",2,0
"Th1","TNFR",3,0
"Th1","TNFR",4,0
"Th1","TNFR",5,0
"Th1","TNFR",6,0
"Th1","TNFR",7,0
"Th1","TNFR",8,0
"Th1","TNFR",9,0
"Th1","TNFR",10,0
"Th1","TNFR",11,0
"Th1","TNFR",12,0
"Th1","TNFR",13,0
"Th1","TNFR",14,0
"Th1","TNFR",15,0
"Th1","TNFR",16,0
"Th1","TNFR",17,0
"Th1","TNFR",18,0.005
"Th1","TNFR",19,0.015
"Th1","TNFR",20,0.02
"Th1","TNFR",21,0.02
"Th1","TNFR",22,0.025
"Th1","TNFR",23,0.03
"Th1","TNFR",24,0.04
"Th1","TNFR",25,0.06
"Th1","TNFR",26,0.065
"Th1","TNFR",27,0.09
"Th1","TNFR",28,0.115
"Th1","TNFR",29,0.155
"Th1","TNFR",30,0.18
"Th1","TNFR",31,0.2
"Th1","TNFR",32,0.245
"Th1","TNFR",33,0.28
"Th1","TNFR",34,0.325
"Th1","TNFR",35,0.355
"Th1","TNFR",36,0.395
"Th1","TNFR",37,0.435
"Th1","TNFR",38,0.495
"Th1","TNFR",39,0.515
"Th1","TNFR",40,0.565
"Th1","TNFR",41,0.595
"Th1","TNFR",42,0.625
"Th1","TNFR",43,0.64
"Th1","TNFR",44,0.68
"Th1","TNFR",45,0.72
"Th1","TNFR",46,0.745
"Th1","TNFR",47,0.77
"Th1","TNFR",48,0.775
"Th1","TNFR",49,0.805
"Th1","TNFR",50,0.84
"Th1","TNFR",51,0.855
"Th1","TNFR",52,0.88
"Th1","TNFR",53,0.89
"Th1","TNFR",54,0.89
"Th1","TNFR",55,0.905
"Th1","TNFR",56,0.94
"Th1","TNFR",57,0.95
"Th1","TNFR",58,0.955
"Th1","TNFR",59,0.955
"Th1","TNFR",60,0.975
"Th1","TNFR",61,0.98
"Th1","TNFR",62,0.985
"Th1","TNFR",63,0.985
"Th1","TNFR",64,0.995
"Th1","TNFR",65,0.995
"Th1","TNFR",66,1
"Th1","TNFR",67,1
"Th1","TNFR",68,1
"Th1","TNFR",69,1
"Th1","TNFR",70,1
"Th1","TNFR",71,1
"Th1","TNFR",72,1
"Th1","TNFR",73,1
"Th1","TNFR",74,1
"Th1","TNFR",75,1
"Th1","TNFR",76,1
"Th1","TNFR",77,1
"Th1","TNFR",78,1
"Th1","TNFR",79,1
"Th1","TNFR",80,1
"Th1","TNFR",81,1
"Th1","TNFR",82,1
"Th1","TNFR",83,1
"Th1","TNFR",84,1
"Th1","TNFR",85,1
"Th1","TNFR",86,1
"Th1","TNFR",87,1
"Th1","TNFR",88,1
"Th1","TNFR",89,1
"Th1","TNFR",90,1
"Th1","TNFR",91,1
"Th1","TNFR",92,1
"Th1","TNFR",93,1
"Th1","TNFR",94,1
"Th1","TNFR",95,1
"Th1","TNFR",96,1
"Th1","TNFR",97,1
"Th1","TNFR",98,1
"Th1","TNFR",99,1
"Th1","TNFR",100,1
"Th1","TNFR",101,1
"Th1","TNFR",102,1
"Th1","TNFR",103,1
"Th1","TNFR",104,1
"Th1","TNFR",105,1
"Th1","TNFR",106,1
"Th1","TNFR",107,1
"Th1","TNFR",108,1
"Th1","TNFR",109,1
"Th1","TNFR",110,1
"Th1","TNFR",111,1
"Th1","TNFR",112,1
"Th1","TNFR",113,1
"Th1","TNFR",114,1
"Th1","TNFR",115,1
"Th1","TNFR",116,1
"Th1","TNFR",117,1
"Th1","TNFR",118,1
"Th1","TNFR",119,1
"Th1","TNFR",120,1
"Th1","TNFR",121,1
"Th1","TNFR",122,1
"Th1","TNFR",123,1
"Th1","TNFR",124,1
"Th1","TNFR",125,1
"Th1","TNFR",126,1
"Th1","TNFR",127,1
"Th1","TNFR",128,1
"Th1","TNFR",129,1
"Th1","TNFR",130,1
"Th1","TNFR",131,1
"Th1","TNFR",132,1
"Th1","TNFR",133,1
"Th1","TNFR",134,1
"Th1","TNFR",135,1
"Th1","TNFR",136,1
"Th1","TNFR",137,1
"Th1","TNFR",138,1
"Th1","TNFR",139,1
"Th1","TNFR",140,1
"Th1","TNFR",141,1
"Th1","TNFR",142,1
"Th1","TNFR",143,1
"Th1","TNFR",144,1
"Th1","TNFR",145,1
"Th1","TNFR",146,1
"Th1","TNFR",147,1
"Th1","TNFR",148,1
"Th1","TNFR",149,1
"Th1","TNFR",150,1
"Th1","TNFR",151,1
"Th1","TNFR",152,1
"Th1","TNFR",153,1
"Th1","TNFR",154,1
"Th1","TNFR",155,1
"Th1","TNFR",156,1
"Th1","TNFR",157,1
"Th1","TNFR",158,1
"Th1","TNFR",159,1
"Th1","TNFR",160,1
"Th1","TNFR",161,1
"Th1","TNFR",162,1
"Th1","TNFR",163,1
"Th1","TNFR",164,1
"Th1","TNFR",165,1
"Th1","TNFR",166,1
"Th1","TNFR",167,1
"Th1","TNFR",168,1
"Th1","TNFR",169,1
"Th1","TNFR",170,1
"Th1","TNFR",171,1
"Th1","TNFR",172,1
"Th1","TNFR",173,1
"Th1","TNFR",174,1
"Th1","TNFR",175,1
"Th1","TNFR",176,1
"Th1","TNFR",177,1
"Th1","TNFR",178,1
"Th1","TNFR",179,1
"Th1","TNFR",180,1
"Th1","TNFR",181,1
"Th1","TNFR",182,1
"Th1","TNFR",183,1
"Th1","TNFR",184,1
"Th1","TNFR",185,1
"Th1","TNFR",186,1
"Th1","TNFR",187,1
"Th1","TNFR",188,1
"Th1","TNFR",189,1
"Th1","TNFR",190,1
"Th1","TNFR",191,1
"Th1","TNFR",192,1
"Th1","TNFR",193,1
"Th1","TNFR",194,1
"Th1","TNFR",195,1
"Th1","TNFR",196,1
"Th1","TNFR",197,1
"Th1","TNFR",198,1
"Th1","TNFR",199,1
"Th1","TNFR",200,1
"Th1","IL23R",0,0
"Th1","IL23R",1,0
"Th1","IL23R",2,0
"Th1","IL23R",3,0
"Th1","IL23R",4,0
"Th1","IL23R",5,0
"Th1","IL23R",6,0
"Th1","IL23R",7,0
"Th1","IL23R",8,0
"Th1","IL23R",9,0
"Th1","IL23R",10,0
"Th1","IL23R",11,0
"Th1","IL23R",12,0
"Th1","IL23R",13,0
"Th1","IL23R",14,0
"Th1","IL23R",15,0
"Th1","IL23R",16,0
"Th1","IL23R",17,0
"Th1","IL23R",18,0
"Th1","IL23R",19,0
"Th1","IL23R",20,0
"Th1","IL23R",21,0
"Th1","IL23R",22,0
"Th1","IL23R",23,0
"Th1","IL23R",24,0
"Th1","IL23R",25,0
"Th1","IL23R",26,0
"Th1","IL23R",27,0
"Th1","IL23R",28,0
"Th1","IL23R",29,0
"Th1","IL23R",30,0
"Th1","IL23R",31,0
"Th1","IL23R",32,0
"Th1","IL23R",33,0
"Th1","IL23R",34,0
"Th1","IL23R",35,0
"Th1","IL23R",36,0
"Th1","IL23R",37,0
"Th1","IL23R",38,0
"Th1","IL23R",39,0
"Th1","IL23R",40,0
"Th1","IL23R",41,0
"Th1","IL23R",42,0
"Th1","IL23R",43,0
"Th1","IL23R",44,0
"Th1","IL23R",45,0
"Th1","IL23R",46,0
"Th1","IL23R",47,0
"Th1","IL23R",48,0
"Th1","IL23R",49,0
"Th1","IL23R",50,0
"Th1","IL23R",51,0
"Th1","IL23R",52,0
"Th1","IL23R",53,0
"Th1","IL23R",54,0
"Th1","IL23R",55,0
"Th1","IL23R",56,0
"Th1","IL23R",57,0
"Th1","IL23R",58,0
"Th1","IL23R",59,0
"Th1","IL23R",60,0
"Th1","IL23R",61,0
"Th1","IL23R",62,0
"Th1","IL23R",63,0
"Th1","IL23R",64,0
"Th1","IL23R",65,0
"Th1","IL23R",66,0
"Th1","IL23R",67,0
"Th1","IL23R",68,0
"Th1","IL23R",69,0
"Th1","IL23R",70,0
"Th1","IL23R",71,0
"Th1","IL23R",72,0
"Th1","IL23R",73,0
"Th1","IL23R",74,0
"Th1","IL23R",75,0
"Th1","IL23R",76,0
"Th1","IL23R",77,0
"Th1","IL23R",78,0
"Th1","IL23R",79,0
"Th1","IL23R",80,0
"Th1","IL23R",81,0
"Th1","IL23R",82,0
"Th1","IL23R",83,0
"Th1","IL23R",84,0
"Th1","IL23R",85,0
"Th1","IL23R",86,0
"Th1","IL23R",87,0
"Th1","IL23R",88,0
"Th1","IL23R",89,0
"Th1","IL23R",90,0
"Th1","IL23R",91,0
"Th1","IL23R",92,0
"Th1","IL23R",93,0
"Th1","IL23R",94,0
"Th1","IL23R",95,0
"Th1","IL23R",96,0
"Th1","IL23R",97,0
"Th1","IL23R",98,0
"Th1","IL23R",99,0
"Th1","IL23R",100,0
"Th1","IL23R",101,0
"Th1","IL23R",102,0
"Th1","IL23R",103,0
"Th1","IL23R",104,0
"Th1","IL23R",105,0
"Th1","IL23R",106,0
"Th1","IL23R",107,0
"Th1","IL23R",108,0
"Th1","IL23R",109,0
"Th1","IL23R",110,0
"Th1","IL23R",111,0
"Th1","IL23R",112,0
"Th1","IL23R",113,0
"Th1","IL23R",114,0
"Th1","IL23R",115,0
"Th1","IL23R",116,0
"Th1","IL23R",117,0
"Th1","IL23R",118,0
"Th1","IL23R",119,0
"Th1","IL23R",120,0
"Th1","IL23R",121,0
"Th1","IL23R",122,0
"Th1","IL23R",123,0
"Th1","IL23R",124,0
"Th1","IL23R",125,0
"Th1","IL23R",126,0
"Th1","IL23R",127,0
"Th1","IL23R",128,0
"Th1","IL23R",129,0
"Th1","IL23R",130,0
"Th1","IL23R",131,0
"Th1","IL23R",132,0
"Th1","IL23R",133,0
"Th1","IL23R",134,0
"Th1","IL23R",135,0
"Th1","IL23R",136,0
"Th1","IL23R",137,0
"Th1","IL23R",138,0
"Th1","IL23R",139,0
"Th1","IL23R",140,0
"Th1","IL23R",141,0
"Th1","IL23R",142,0
"Th1","IL23R",143,0
"Th1","IL23R",144,0
"Th1","IL23R",145,0
"Th1","IL23R",146,0
"Th1","IL23R",147,0
"Th1","IL23R",148,0
"Th1","IL23R",149,0
"Th1","IL23R",150,0
"Th1","IL23R",151,0
"Th1","IL23R",152,0
"Th1","IL23R",153,0
"Th1","IL23R",154,0
"Th1","IL23R",155,0
"Th1","IL23R",156,0
"Th1","IL23R",157,0
"Th1","IL23R",158,0
"Th1","IL23R",159,0
"Th1","IL23R",160,0
"Th1","IL23R",161,0
"Th1","IL23R",162,0
"Th1","IL23R",163,0
"Th1","IL23R",164,0
"Th1","IL23R",165,0
"Th1","IL23R",166,0
"Th1","IL23R",167,0
"Th1","IL23R",168,0
"Th1","IL23R",169,0
"Th1","IL23R",170,0
"Th1","IL23R",171,0
"Th1","IL23R",172,0
"Th1","IL23R",173,0
"Th1","IL23R",174,0
"Th1","IL23R",175,0
"Th1","IL23R",176,0
"Th1","IL23R",177,0
"Th1","IL23R",178,0
"Th1","IL23R",179,0
"Th1","IL23R",180,0
"Th1","IL23R",181,0
"Th1","IL23R",182,0
"Th1","IL23R",183,0
"Th1","IL23R",184,0
"Th1","IL23R",185,0
"Th1","IL23R",186,0
"Th1","IL23R",187,0
"Th1","IL23R",188,0
"Th1","IL23R",189,0
"Th1","IL23R",190,0
"Th1","IL23R",191,0
"Th1","IL23R",192,0
"Th1","IL23R",193,0
"Th1","IL23R",194,0
"Th1","IL23R",195,0
"Th1","IL23R",196,0
"Th1","IL23R",197,0
"Th1","IL23R",198,0
"Th1","IL23R",199,0
"Th1","IL23R",200,0
"Th1","IL4R",0,0
"Th1","IL4R",1,0
"Th1","IL4R",2,0
"Th1","IL4R",3,0
"Th1","IL4R",4,0
"Th1","IL4R",5,0
"Th1","IL4R",6,0
"Th1","IL4R",7,0
"Th1","IL4R",8,0
"Th1","IL4R",9,0
"Th1","IL4R",10,0
"Th1","IL4R",11,0
"Th1","IL4R",12,0
"Th1","IL4R",13,0
"Th1","IL4R",14,0
"Th1","IL4R",15,0
"Th1","IL4R",16,0
"Th1","IL4R",17,0
"Th1","IL4R",18,0
"Th1","IL4R",19,0
"Th1","IL4R",20,0
"Th1","IL4R",21,0
"Th1","IL4R",22,0
"Th1","IL4R",23,0
"Th1","IL4R",24,0
"Th1","IL4R",25,0
"Th1","IL4R",26,0
"Th1","IL4R",27,0
"Th1","IL4R",28,0
"Th1","IL4R",29,0
"Th1","IL4R",30,0
"Th1","IL4R",31,0
"Th1","IL4R",32,0
"Th1","IL4R",33,0
"Th1","IL4R",34,0
"Th1","IL4R",35,0
"Th1","IL4R",36,0
"Th1","IL4R",37,0
"Th1","IL4R",38,0
"Th1","IL4R",39,0
"Th1","IL4R",40,0
"Th1","IL4R",41,0
"Th1","IL4R",42,0
"Th1","IL4R",43,0
"Th1","IL4R",44,0
"Th1","IL4R",45,0
"Th1","IL4R",46,0
"Th1","IL4R",47,0
"Th1","IL4R",48,0
"Th1","IL4R",49,0
"Th1","IL4R",50,0
"Th1","IL4R",51,0
"Th1","IL4R",52,0
"Th1","IL4R",53,0
"Th1","IL4R",54,0
"Th1","IL4R",55,0
"Th1","IL4R",56,0
"Th1","IL4R",57,0
"Th1","IL4R",58,0
"Th1","IL4R",59,0
"Th1","IL4R",60,0
"Th1","IL4R",61,0
"Th1","IL4R",62,0
"Th1","IL4R",63,0
"Th1","IL4R",64,0
"Th1","IL4R",65,0
"Th1","IL4R",66,0
"Th1","IL4R",67,0
"Th1","IL4R",68,0
"Th1","IL4R",69,0
"Th1","IL4R",70,0
"Th1","IL4R",71,0
"Th1","IL4R",72,0
"Th1","IL4R",73,0
"Th1","IL4R",74,0
"Th1","IL4R",75,0
"Th1","IL4R",76,0
"Th1","IL4R",77,0
"Th1","IL4R",78,0
"Th1","IL4R",79,0
"Th1","IL4R",80,0
"Th1","IL4R",81,0
"Th1","IL4R",82,0
"Th1","IL4R",83,0
"Th1","IL4R",84,0
"Th1","IL4R",85,0
"Th1","IL4R",86,0
"Th1","IL4R",87,0
"Th1","IL4R",88,0
"Th1","IL4R",89,0
"Th1","IL4R",90,0
"Th1","IL4R",91,0
"Th1","IL4R",92,0
"Th1","IL4R",93,0
"Th1","IL4R",94,0
"Th1","IL4R",95,0
"Th1","IL4R",96,0
"Th1","IL4R",97,0
"Th1","IL4R",98,0
"Th1","IL4R",99,0
"Th1","IL4R",100,0
"Th1","IL4R",101,0
"Th1","IL4R",102,0
"Th1","IL4R",103,0
"Th1","IL4R",104,0
"Th1","IL4R",105,0
"Th1","IL4R",106,0
"Th1","IL4R",107,0
"Th1","IL4R",108,0
"Th1","IL4R",109,0
"Th1","IL4R",110,0
"Th1","IL4R",111,0
"Th1","IL4R",112,0
"Th1","IL4R",113,0
"Th1","IL4R",114,0
"Th1","IL4R",115,0
"Th1","IL4R",116,0
"Th1","IL4R",117,0
"Th1","IL4R",118,0
"Th1","IL4R",119,0
"Th1","IL4R",120,0
"Th1","IL4R",121,0
"Th1","IL4R",122,0
"Th1","IL4R",123,0
"Th1","IL4R",124,0
"Th1","IL4R",125,0
"Th1","IL4R",126,0
"Th1","IL4R",127,0
"Th1","IL4R",128,0
"Th1","IL4R",129,0
"Th1","IL4R",130,0
"Th1","IL4R",131,0
"Th1","IL4R",132,0
"Th1","IL4R",133,0
"Th1","IL4R",134,0
"Th1","IL4R",135,0
"Th1","IL4R",136,0
"Th1","IL4R",137,0
"Th1","IL4R",138,0
"Th1","IL4R",139,0
"Th1","IL4R",140,0
"Th1","IL4R",141,0
"Th1","IL4R",142,0
"Th1","IL4R",143,0
"Th1","IL4R",144,0
"Th1","IL4R",145,0
"Th1","IL4R",146,0
"Th1","IL4R",147,0
"Th1","IL4R",148,0
"Th1","IL4R",149,0
"Th1","IL4R",150,0
"Th1","IL4R",151,0
"Th1","IL4R",152,0
"Th1","IL4R",153,0
"Th1","IL4R",154,0
"Th1","IL4R",155,0
"Th1","IL4R",156,0
"Th1","IL4R",157,0
"Th1","IL4R",158,0
"Th1","IL4R",159,0
"Th1","IL4R",160,0
"Th1","IL4R",161,0
"Th1","IL4R",162,0
"Th1","IL4R",163,0
"Th1","IL4R",164,0
"Th1","IL4R",165,0
"Th1","IL4R",166,0
"Th1","IL4R",167,0
"Th1","IL4R",168,0
"Th1","IL4R",169,0
"Th1","IL4R",170,0
"Th1","IL4R",171,0
"Th1","IL4R",172,0
"Th1","IL4R",173,0
"Th1","IL4R",174,0
"Th1","IL4R",175,0
"Th1","IL4R",176,0
"Th1","IL4R",177,0
"Th1","IL4R",178,0
"Th1","IL4R",179,0
"Th1","IL4R",180,0
"Th1","IL4R",181,0
"Th1","IL4R",182,0
"Th1","IL4R",183,0
"Th1","IL4R",184,0
"Th1","IL4R",185,0
"Th1","IL4R",186,0
"Th1","IL4R",187,0
"Th1","IL4R",188,0
"Th1","IL4R",189,0
"Th1","IL4R",190,0
"Th1","IL4R",191,0
"Th1","IL4R",192,0
"Th1","IL4R",193,0
"Th1","IL4R",194,0
"Th1","IL4R",195,0
"Th1","IL4R",196,0
"Th1","IL4R",197,0
"Th1","IL4R",198,0
"Th1","IL4R",199,0
"Th1","IL4R",200,0
"Th1","IL10R",0,0
"Th1","IL10R",1,0
"Th1","IL10R",2,0
"Th1","IL10R",3,0
"Th1","IL10R",4,0
"Th1","IL10R",5,0
"Th1","IL10R",6,0
"Th1","IL10R",7,0
"Th1","IL10R",8,0
"Th1","IL10R",9,0
"Th1","IL10R",10,0
"Th1","IL10R",11,0
"Th1","IL10R",12,0
"Th1","IL10R",13,0
"Th1","IL10R",14,0
"Th1","IL10R",15,0
"Th1","IL10R",16,0
"Th1","IL10R",17,0
"Th1","IL10R",18,0
"Th1","IL10R",19,0
"Th1","IL10R",20,0
"Th1","IL10R",21,0
"Th1","IL10R",22,0
"Th1","IL10R",23,0
"Th1","IL10R",24,0
"Th1","IL10R",25,0
"Th1","IL10R",26,0
"Th1","IL10R",27,0
"Th1","IL10R",28,0
"Th1","IL10R",29,0
"Th1","IL10R",30,0
"Th1","IL10R",31,0
"Th1","IL10R",32,0
"Th1","IL10R",33,0
"Th1","IL10R",34,0
"Th1","IL10R",35,0
"Th1","IL10R",36,0
"Th1","IL10R",37,0
"Th1","IL10R",38,0
"Th1","IL10R",39,0
"Th1","IL10R",40,0
"Th1","IL10R",41,0
"Th1","IL10R",42,0.005
"Th1","IL10R",43,0.01
"Th1","IL10R",44,0.01
"Th1","IL10R",45,0.01
"Th1","IL10R",46,0.01
"Th1","IL10R",47,0.01
"Th1","IL10R",48,0.015
"Th1","IL10R",49,0.025
"Th1","IL10R",50,0.025
"Th1","IL10R",51,0.035
"Th1","IL10R",52,0.035
"Th1","IL10R",53,0.04
"Th1","IL10R",54,0.045
"Th1","IL10R",55,0.06
"Th1","IL10R",56,0.085
"Th1","IL10R",57,0.105
"Th1","IL10R",58,0.14
"Th1","IL10R",59,0.155
"Th1","IL10R",60,0.185
"Th1","IL10R",61,0.22
"Th1","IL10R",62,0.245
"Th1","IL10R",63,0.27
"Th1","IL10R",64,0.315
"Th1","IL10R",65,0.345
"Th1","IL10R",66,0.38
"Th1","IL10R",67,0.395
"Th1","IL10R",68,0.425
"Th1","IL10R",69,0.455
"Th1","IL10R",70,0.505
"Th1","IL10R",71,0.57
"Th1","IL10R",72,0.57
"Th1","IL10R",73,0.61
"Th1","IL10R",74,0.655
"Th1","IL10R",75,0.69
"Th1","IL10R",76,0.705
"Th1","IL10R",77,0.725
"Th1","IL10R",78,0.725
"Th1","IL10R",79,0.735
"Th1","IL10R",80,0.76
"Th1","IL10R",81,0.765
"Th1","IL10R",82,0.75
"Th1","IL10R",83,0.745
"Th1","IL10R",84,0.715
"Th1","IL10R",85,0.68
"Th1","IL10R",86,0.64
"Th1","IL10R",87,0.62
"Th1","IL10R",88,0.575
"Th1","IL10R",89,0.54
"Th1","IL10R",90,0.515
"Th1","IL10R",91,0.47
"Th1","IL10R",92,0.425
"Th1","IL10R",93,0.385
"Th1","IL10R",94,0.355
"Th1","IL10R",95,0.315
